Key,2014,2013,2012,2011,Start,Grade,Pay/Free/Unk/NA,APC,Note,Subject,Group,Area
AP828440,43,82,63,,2011,A,P,$300 ,,Medicine,M,M
AP999066,32,55,99,20,2011,A,P,$300 ,,Medicine,M,M
AP689181,40,68,16,,2012,A,P,$300 ,,Medicine,M,M
AP662031,10,26,62,66,2009,A,P,$300 ,,Sociology,SS,H
AP136575,2,12,13,5,2011,A,P,$300 ,,Sociology,SS,H
AP47267,29,47,,,2013,A,P,$300 ,,Sociology,SS,H
AP533798,50,53,25,20,2011,A,P,$300 ,,Technology,E&T,S
AP351870,35,34,25,32,1988,A,P,$300 ,,Zoology,E&L,S
AP875187,16,38,74,87,2009,A,P,$300 ,,Zoology,E&L,S
AP293408,2,11,13,29,2009,A,P,$295 ,,Economics,SS,H
AP359179,18,35,8,,2012,A,P,$295 ,,Zoology,E&L,S
AP425933,21,39,37,42,2009,A,P,$290 ,,Agriculture,E&L,S
AP258490,9,25,21,22,2007,A,P,$281 ,Subscription (required),Medicine,M,M
AP283880,7,25,27,28,2007,A,P,$280 ,,Biology,B,M
AP1903177,90,190,190,180,2010,A,P,$276 ,,Medicine,M,M
AP773568,46,76,60,77,2007,A,P,$275 ,,Computer science,M&C,S
AP279822,2,14,18,27,2006,A,P,$275 ,,Ecology,E&L,S
AP148596,6,13,12,14,2008,A,P,$274 ,,Zoology,E&L,S
AP382198,14,32,38,33,1983,A,P,$272 ,,Agriculture,E&L,S
AP141075,7,14,11,7,2008,A,P,$271 ,,Engineering,E&T,S
AP1047349,53,104,102,26,2011,A,P,$270 ,,Engineering,E&T,S
AP277338,9,27,17,15,2011,A,P,$267 ,,Biology,B,M
AP142097,3,14,12,,2012,A,P,$267 ,,Biology,B,M
AP538986,5,53,,53,2003,A,P,$262 ,,Technology,E&T,S
AP209710,10,20,20,20,2008,A,P,$260 ,,Medicine,M,M
AP382731,10,38,22,20,2011,A,P,$252 ,,Biology,B,M
AP271885,12,27,15,,2012,A,P,$252 ,,Biology,B,M
AP377378,12,27,37,8,2011,A,P,$250 ,,Agriculture,E&L,S
AP621351,27,57,62,57,2002,A,P,$250 ,,Biology,B,M
AP285941,9,7,22,28,2009,A,P,$250 ,,Computer science,M&C,S
AP452983,12,24,30,45,2011,A,P,$250 ,,Computer science,M&C,S
AP427866,10,42,27,26,2008,A,P,$250 ,,Ecology,E&L,S
AP394669,11,31,39,28,2011,A,P,$250 ,,Ecology,E&L,S
AP13720,,13,12,12,2008,A,P,$250 ,,Education,SS,H
AP60601,20,60,60,60,2009,A,P,$250 ,,Education,SS,H
AP1344358,11,34,134,25,2011,A,P,$250 ,,Science,Sci,S
AP422672,23,41,42,,1985,A,P,$250 ,,Zoology,E&L,S
AP752304,47,75,69,47,2000,A,P,$250 ,,Zoology,E&L,S
AP1441456,48,144,144,88,2005,A,P,$250 ,,Zoology,E&L,S
AP332090,4,18,21,33,2011,A,P,$249 ,,Biology,B,M
AP423122,13,42,38,34,2011,A,P,$249 ,,Medicine,M,M
AP262527,5,26,26,20,2005,A,P,$246 ,,Education,SS,H
AP737617,20,54,73,62,2001,A,P,$243 ,,Agriculture,E&L,S
AP118514,8,11,5,7,1995,A,P,$243 ,,Zoology,E&L,S
AP2965336,246,292,274,296,1997,A,P,$243 ,,Zoology,E&L,S
AP2208334,114,186,196,220,2003,A,P,$240 ,,Agriculture,E&L,S
AP499939,27,49,33,43,2009,A,P,$230 ,Subscription (required),Medicine,M,M
AP1319994,36,100,131,51,2011,A,P,$225 ,,Agriculture,E&L,S
AP1345676,21,70,112,134,2010,A,P,$225 ,,Computer science,M&C,S
AP1508636,65,122,123,150,1997,A,P,$220 ,,Agriculture,E&L,S
AP1262576,28,52,81,126,1966,A,P,$219 ,,Agriculture,E&L,S
AP374346,8,37,17,20,2004,A,P,$218 ,,Miscellany,Gen,G
AP2552960,130,235,255,230,2001,A,P,$217 ,,Ecology,E&L,S
AP174657,5,12,17,,2012,A,P,$217 ,,Economics,SS,H
AP614590,23,61,46,59,2005,A,P,$214 ,,Computer science,M&C,S
AP984382,36,64,63,98,2005,A,P,$210 ,,Technology,E&T,S
AP579927,14,57,34,34,1988,A,P,$209 ,,Medicine,M,M
AP327829,14,31,22,32,2003,A,P,$206 ,,Library Science,SS,H
AP378489,11,28,37,32,2009,A,P,$201 ,,Biology,B,M
AP179206,9,16,17,17,2007,A,P,$200 ,,Agriculture,E&L,S
AP642273,29,52,64,39,2010,A,P,$200 ,,Agriculture,E&L,S
AP158574,3,9,15,8,2011,A,P,$200 ,,Agriculture,E&L,S
AP486417,25,48,48,48,2003,A,P,$200 ,,Anthropology,SS,H
AP82903,4,5,8,,2012,A,P,$200 ,,Anthropology,SS,H
AP127313,72,127,46,,2012,A,P,$200 ,,Arts & Architecture,H,H
AP303271,16,15,21,30,2009,A,P,$200 ,,Biology,B,M
AP1409141,32,60,90,140,2008,A,P,$200 ,,Chemistry,Sci,S
AP80292,39,80,75,59,2003,A,P,$200 ,,Computer science,M&C,S
AP48400,14,32,44,48,2006,A,P,$200 ,,Computer science,M&C,S
AP3966254,56,177,183,396,2009,A,P,$200 ,,Computer Science,M&C,S
AP3664596,221,187,366,325,2010,A,P,$200 ,,Computer science,M&C,S
AP626846,6,20,62,48,2011,A,P,$200 ,,Economics,SS,H
AP663247,27,60,66,37,2011,A,P,$200 ,,Economics,SS,H
AP737633,5,23,58,73,2011,A,P,$200 ,,Economics,SS,H
AP984771,98,97,5,,2012,A,P,$200 ,,Economics,SS,H
AP64187,2,6,,,2013,A,P,$200 ,,Economics,SS,H
AP10796687,51,221,610,1079,2009,A,P,$200 ,,Engineering,E&T,S
AP587769,24,42,58,14,2010,A,P,$200 ,,Mathematics,M&C,S
AP287017,13,28,,,2013,A,P,$200 ,,Media & Communications,H,H
AP481347,18,41,41,48,1994,A,P,$200 ,,Medicine,M,M
AP1599952,143,159,146,99,2002,A,P,$200 ,,Medicine,M,M
AP397555,18,39,29,23,2010,A,P,$200 ,,Medicine,M,M
AP4576,9,38,45,18,2011,A,P,$200 ,,Medicine,M,M
AP686933,35,68,42,42,2011,A,P,$200 ,,Medicine,M,M
AP177652,13,17,6,,2012,A,P,$200 ,,Medicine,M,M
AP305328,7,30,9,,2012,A,P,$200 ,,Medicine,M,M
AP40332,30,40,,,2013,A,P,$200 ,,Medicine,M,M
AP135555,5,10,8,13,2001,A,P,$200 ,,Physics,Sci,S
AP212963,13,21,20,,2012,A,P,$200 ,,Religion,H,H
AP469509,12,41,40,46,2007,A,P,$200 ,,Science,Sci,S
AP992488,52,97,99,40,2011,A,P,$200 ,,Sociology,SS,H
AP186995,7,18,18,2,2011,A,P,$195 ,,Education,SS,H
AP2876775,188,287,113,55,2011,A,P,$195 ,,Sociology,SS,H
AP128685,7,12,,,2013,A,P,$192 ,,Anthropology,SS,H
AP1125158,57,50,112,79,2001,A,P,$192 ,,Engineering,E&T,S
AP1274562,82,127,112,98,2008,A,P,$190 ,,Science,Sci,S
AP417107,17,41,30,24,2011,A,P,$188 ,,Engineering,E&T,S
AP757014,21,69,75,43,2004,A,P,$187 ,,Medicine,M,M
AP474567,37,19,15,47,2011,A,P,$187 ,,Sociology,SS,H
AP263168,2,15,12,26,2001,A,P,$186 ,,Medicine,M,M
AP427241,20,42,33,33,2006,A,P,$185 ,,Medicine,M,M
AP91144,4,9,8,1,2012,A,P,$184 ,,Ecology,E&L,S
AP165242,6,9,16,15,2011,A,P,$182 ,,Library Science,SS,H
AP862859,47,86,59,69,1991,A,P,$180 ,,Agriculture,E&L,S
AP444839,14,33,44,28,2006,A,P,$180 ,,Computer science,M&C,S
AP492324,14,34,36,49,2007,A,P,$180 ,,Mathematics,M&C,S
AP5503442,550,483,281,159,2008,A,P,$180 ,,Medicine,M,M
AP652201,30,65,49,33,2005,A,P,$178 ,,Medicine,M,M
AP91021,6,9,,,2013,A,P,$175 ,,Biology,B,M
AP979716,15,54,97,44,2011,A,P,$175 ,,Computer science,M&C,S
AP559848,8,32,44,55,2009,A,P,$175 ,,Education,SS,H
AP615251,21,61,55,35,2010,A,P,$175 ,,Education,SS,H
AP902869,45,89,90,90,1997,A,P,$175 ,,Psychology,SS,H
AP4005077,200,400,400,400,2008,A,P,$165 ,,Chemistry,Sci,S
AP876566,50,87,46,70,1994,A,P,$162 ,,Earth Sciences,E&L,S
AP488500,27,48,48,22,2011,A,P,$160 ,,Engineering,E&T,S
AP2268099,138,226,193,133,2006,A,P,$150 ,,Agriculture,E&L,S
AP101997,,9,10,4,2011,A,P,$150 ,,Ecology,E&L,S
AP302254,14,19,29,30,2003,A,P,$150 ,,Economics,SS,H
AP1085552,3,48,72,108,2011,A,P,$150 ,,Economics,SS,H
AP1039640,42,103,59,39,2010,A,P,$150 ,,Language & Literature,H,H
AP1873639,92,187,145,,2012,A,P,$150 ,,Language & Literature,H,H
AP1802878,80,154,169,180,2005,A,P,$150 ,,Medicine,M,M
AP904809,47,90,53,70,2005,A,P,$150 ,,Medicine,M,M
AP1537877,71,153,148,66,2009,A,P,$150 ,,Medicine,M,M
AP245666,11,24,20,18,2009,A,P,$150 ,,Medicine,M,M
AP345949,15,34,22,29,2009,A,P,$150 ,,Medicine,M,M
AP1027901,56,102,39,5,2011,A,P,$150 ,,Medicine,M,M
AP546675,38,54,27,9,2011,A,P,$150 ,,Medicine,M,M
AP2393707,180,239,30,,2012,A,P,$150 ,,Medicine,M,M
AP536273,19,53,14,,2012,A,P,$150 ,,Medicine,M,M
AP246819,10,23,16,24,2007,A,P,$150 ,,Political Science,SS,H
AP3111344,311,286,180,26,2011,A,P,$150 ,,Science,Sci,S
AP697981,13,28,46,69,2011,A,P,$150 ,,Science,Sci,S
AP671669,29,51,55,67,1990,A,P,$150 ,,Zoology,E&L,S
AP271190,12,25,27,27,2002,A,P,$150 ,,Zoology,E&L,S
AP339258,21,32,33,32,2005,A,P,$140 ,,Agriculture,E&L,S
AP179212,9,17,,,2013,A,P,$140 ,,Agriculture,E&L,S
AP387516,26,30,38,35,2006,A,P,$136 ,,Agriculture,E&L,S
AP749141,16,64,74,59,2000,A,P,$136 ,,Chemistry,Sci,S
AP218650,20,21,5,,2012,A,P,$136 ,,Economics,SS,H
AP317519,18,31,6,,2012,A,P,$136 ,,Economics,SS,H
AP97918,4,9,6,7,2008,A,P,$135 ,,Philosophy,H,H
AP234189,6,22,17,23,2004,A,P,$134 ,,Economics,SS,H
AP808574,53,80,14,,2012,A,P,$134 ,,Science,Sci,S
AP389261,5,20,26,38,2011,A,P,$134 ,,Technology,E&T,S
AP1158617,56,85,85,115,2009,A,P,$133 ,,Computer science,M&C,S
AP927828,46,92,75,76,2000,A,P,$133 ,,Medicine,M,M
AP1297318,60,110,101,129,2010,A,P,$132 ,,Agriculture,E&L,S
AP207212,5,20,13,11,2001,A,P,$130 ,,Economics,SS,H
AP219948,5,9,21,17,2010,A,P,$130 ,,Economics,SS,H
AP38182,17,38,36,,2012,A,P,$130 ,,Engineering,E&T,S
AP7202994,540,720,600,,2011,A,P,$130 ,,Science,Sci,S
AP272998,16,27,,,2013,A,P,$129 ,,Ecology,E&L,S
AP178499,15,17,12,6,2010,A,P,$129 ,,Economics,SS,H
AP1466824,19,65,108,146,2006,A,P,$128 ,,Agriculture,E&L,S
AP1579273,25,68,121,157,2006,A,P,$128 ,,Agriculture,E&L,S
AP1093622,47,50,77,109,2006,A,P,$128 ,,Zoology,E&L,S
AP684426,9,50,46,68,2006,A,P,$128 ,,Zoology,E&L,S
AP731050,23,73,41,38,2009,A,P,$127 ,,Biology,B,M
AP3009423,300,220,120,,2012,A,P,$125 ,,Chemistry,Sci,S
AP423950,23,37,42,34,2010,A,P,$125 ,,Ecology,E&L,S
AP714885,28,66,71,68,1980,A,P,$125 ,,Science,Sci,S
AP664009,28,51,66,47,2007,A,P,$124 ,,Agriculture,E&L,S
AP243795,,24,20,17,2005,A,P,$120 ,,Agriculture,E&L,S
AP7503000,51,750,390,20,2009,A,P,$120 ,,Agriculture,E&L,S
AP179832,8,6,16,17,2009,A,P,$120 ,,Computer Science,M&C,S
AP49838,16,26,33,49,2009,A,P,$120 ,,Computer Science,M&C,S
AP765810,19,68,76,71,2009,A,P,$120 ,,Computer Science,M&C,S
AP966766,35,80,96,86,2009,A,P,$120 ,,Computer Science,M&C,S
AP1295679,9,26,129,80,2010,A,P,$120 ,,Computer Science,M&C,S
AP292936,2,24,29,23,2010,A,P,$120 ,,Computer Science,M&C,S
AP298874,5,11,29,23,2010,A,P,$120 ,,Computer Science,M&C,S
AP694291,17,51,69,34,2010,A,P,$120 ,,Computer Science,M&C,S
AP703458,13,42,70,50,2010,A,P,$120 ,,Computer Science,M&C,S
AP1457593,101,145,111,41,2011,A,P,$120 ,,Computer science,M&C,S
AP501842,11,50,28,16,2011,A,P,$120 ,,Computer Science,M&C,S
AP385318,18,38,24,,2012,A,P,$120 ,,Computer science,M&C,S
AP5617583,135,561,173,,2012,A,P,$120 ,,Computer science,M&C,S
AP232928,15,23,10,,2012,A,P,$120 ,,Education,SS,H
AP686725,37,68,39,36,2009,A,P,$120 ,,Medicine,M,M
AP226326,18,22,10,,2012,A,P,$120 ,,Medicine,M,M
AP952453,22,72,95,85,2009,A,P,$120 ,,Technology,E&T,S
AP131146,4,6,13,,2012,A,P,$120 ,,Technology,E&T,S
AP283446,,28,17,21,2003,A,P,$120 ,,Zoology,E&L,S
AP1236149,60,120,121,123,2010,A,P,$112 ,,Agriculture,E&L,S
AP2135565,76,213,108,84,2001,A,P,$112 ,,Medicine,M,M
AP338186,15,27,33,5,2009,A,P,$111 ,,Earth Sciences,E&L,S
AP762413,43,76,48,31,2009,A,P,$111 ,,Earth Sciences,E&L,S
AP37645,11,25,37,5,2011,A,P,$111 ,,Earth Sciences,E&L,S
AP35294,23,29,35,14,2010,A,P,$111 ,,Ecology,E&L,S
AP367578,18,36,32,25,2005,A,P,$110 ,,Biology,B,M
AP297859,18,29,20,18,2006,A,P,$110 ,membership,Economics,SS,H
AP166235,7,16,14,13,2010,A,P,$110 ,membership,Economics,SS,H
AP192002,19,16,,,2013,A,P,$110 ,,Medicine,M,M
AP831045,46,74,83,71,2011,A,P,$109 ,,Anthropology,SS,H
AP97235,6,8,8,9,2008,A,P,$109 ,,Miscellany,Gen,G
AP593636,9,45,59,3,2011,A,P,$107 ,,Zoology,E&L,S
AP806427,33,80,60,15,2011,A,P,$107 ,,Zoology,E&L,S
AP549504,21,54,45,39,1933,A,P,$105 ,,Agriculture,E&L,S
AP3849441,188,355,370,384,1998,A,P,$105 ,membership,Religion,H,H
AP456474,12,31,35,45,2009,A,P,$104 ,,Religion,H,H
AP238498,8,23,20,11,2011,A,P,$103 ,,Language & Literature,H,H
AP881888,12,45,61,88,2002,A,P,$100 ,,Agriculture,E&L,S
AP387819,15,36,33,38,2007,A,P,$100 ,,Agriculture,E&L,S
AP118325,9,10,10,11,2008,A,P,$100 ,,Agriculture,E&L,S
AP343760,19,34,33,29,2011,A,P,$100 ,,Agriculture,E&L,S
AP651889,26,44,58,65,2001,A,P,$100 ,,Biology,B,M
AP217550,10,21,16,,2012,A,P,$100 ,,Biology,B,M
AP2677492,84,199,267,240,2009,A,P,$100 ,,Chemistry,Sci,S
AP453377,23,45,15,28,2000,A,P,$100 ,,Computer science,M&C,S
AP704138,56,70,8,,2012,A,P,$100 ,,Computer science,M&C,S
AP101409,6,10,,,2013,A,P,$100 ,,Computer science,M&C,S
AP50643,20,40,40,50,2006,A,P,$100 ,,Ecology,E&L,S
AP623824,2,62,48,49,2006,A,P,$100 ,,Ecology,E&L,S
AP638154,15,60,63,52,2006,A,P,$100 ,,Ecology,E&L,S
AP459023,,45,45,40,2010,A,P,$100 ,,Ecology,E&L,S
AP577909,40,52,57,57,2010,A,P,$100 ,,Ecology,E&L,S
AP406333,,26,32,40,2011,A,P,$100 ,,Ecology,E&L,S
AP221496,19,18,22,,2012,A,P,$100 ,,Ecology,E&L,S
AP729977,18,72,60,47,2010,A,P,$100 ,,Economics,SS,H
AP844649,50,84,72,49,2010,A,P,$100 ,,Economics,SS,H
AP7908240,530,790,75,,2012,A,P,$100 ,,Engineering,E&T,S
AP58987,23,58,39,2,2011,A,P,$100 ,,Mathematics,M&C,S
AP378248,37,7,,,2013,A,P,$100 ,,Media & Communications,H,H
AP2103308,120,200,210,210,1998,A,P,$100 ,,Medicine,M,M
AP182132,9,13,10,18,2002,A,P,$100 ,,Medicine,M,M
AP282231,13,28,25,27,2004,A,P,$100 ,,Medicine,M,M
AP361983,11,29,36,30,2008,A,P,$100 ,,Medicine,M,M
AP742494,32,37,50,74,2009,A,P,$100 ,,Medicine,M,M
AP869816,55,86,62,59,2009,A,P,$100 ,,Medicine,M,M
AP14764,53,147,139,127,2010,A,P,$100 ,,Medicine,M,M
AP251256,15,25,21,21,2010,A,P,$100 ,,Medicine,M,M
AP382712,14,28,33,38,2010,A,P,$100 ,,Medicine,M,M
AP1452222,52,122,145,20,2011,A,P,$100 ,,Medicine,M,M
AP102126,10,7,7,,2012,A,P,$100 ,,Medicine,M,M
AP277888,9,20,27,,2012,A,P,$100 ,,Medicine,M,M
AP163988,8,16,,,2013,A,P,$100 ,,Medicine,M,M
AP1141506,31,111,114,80,2010,A,P,$100 ,,Miscellany,Gen,G
AP696962,34,69,48,62,2005,A,P,$100 ,,Physics,Sci,S
AP278699,11,27,19,,2012,A,P,$100 ,,Physics,Sci,S
AP25631,6,5,9,25,2006,A,P,$100 ,,Science,Sci,S
AP789688,38,56,78,74,2009,A,P,$100 ,,Science,Sci,S
AP7294879,710,729,38,,2012,A,P,$100 ,,Science,Sci,S
AP165283,7,16,10,11,2009,A,P,$100 ,,Zoology,E&L,S
AP316830,12,31,15,19,2009,A,P,$100 ,,Zoology,E&L,S
AP354975,9,27,22,35,2009,A,P,$100 ,,Zoology,E&L,S
AP169015,2,16,4,,2012,A,P,$100 ,,Zoology,E&L,S
AP2409284,224,240,,,2013,A,P,$99 ,,Medicine,M,M
AP684988,34,55,68,51,2006,A,P,$97 ,,Technology,E&T,S
AP936555,28,93,93,70,2003,A,P,$91 ,,Medicine,M,M
AP294386,2,25,29,4,2011,A,P,$90 ,,Chemistry,Sci,S
AP544412,43,54,32,,2012,A,P,$90 ,,Chemistry,Sci,S
AP848546,24,84,47,41,2011,A,P,$90 ,,Computer science,M&C,S
AP316623,14,31,29,31,2004,A,P,$90 ,,Earth Sciences,E&L,S
AP602355,8,60,54,25,2011,A,P,$90 ,,Education,SS,H
AP180740,72,144,160,180,2000,A,P,$90 ,,Medicine,M,M
AP846710,13,84,54,33,2011,A,P,$90 ,,Sociology,SS,H
AP842743,24,63,84,82,2002,A,P,$89 ,,Medicine,M,M
AP151080,5,15,15,,2012,A,P,$80 ,,Computer science,M&C,S
AP262286,12,23,26,,2012,A,P,$80 ,,Computer science,M&C,S
AP265118,8,26,15,,2012,A,P,$80 ,,Computer science,M&C,S
AP557235,20,55,39,,2012,A,P,$80 ,,Computer science,M&C,S
AP3403587,340,305,,,2013,A,P,$80 ,,Computer science,M&C,S
AP19379,,10,8,19,2011,A,P,$80 ,,Engineering,E&T,S
AP153177,8,15,15,,2012,A,P,$80 ,,Engineering,E&T,S
AP217297,13,21,20,,2012,A,P,$80 ,,Engineering,E&T,S
AP251227,11,24,25,23,1994,A,P,$80 ,,Medicine,M,M
AP265870,14,18,26,,2012,A,P,$80 ,,Science,Sci,S
AP1493423,63,120,149,106,2002,A,P,$80 ,,Technology,E&T,S
AP259297,48,132,259,22,2011,A,P,$80 ,,Technology,E&T,S
AP2233359,91,223,,,2008,A,P,$80 ,,Zoology,E&L,S
AP314398,12,31,31,21,2006,A,P,$79 ,,Ecology,E&L,S
AP411548,25,41,27,20,2008,A,P,$79 ,,Engineering,E&T,S
AP2063213,63,122,206,93,2010,A,P,$78 ,,Computer Science,M&C,S
AP352039,14,35,25,31,2000,A,P,$75 ,,Agriculture,E&L,S
AP119707,,10,6,11,2001,A,P,$75 ,Subscription (required),Agriculture,E&L,S
AP274780,8,14,27,24,2011,A,P,$75 ,,Political Science,SS,H
AP306651,20,27,29,30,2001,A,P,$75 ,,Psychology,SS,H
AP88063,4,8,7,7,2002,A,P,$75 ,,Psychology,SS,H
AP1271481,27,72,81,127,2007,A,P,$71 ,,Agriculture,E&L,S
AP505789,24,46,50,45,2002,A,P,$70 ,membership,Earth Sciences,E&L,S
AP1881503,54,111,128,188,2010,A,P,$70 ,,Economics,SS,H
AP339851,14,27,25,33,2008,A,P,$70 ,,Medicine,M,M
AP149733,103,149,32,,2012,A,P,$70 ,,Medicine,M,M
AP17751,115,177,18,,2012,A,P,$70 ,,Medicine,M,M
AP1643353,164,133,,,2013,A,P,$70 ,,Medicine,M,M
AP1609517,29,160,43,23,2010,A,P,$68 ,,Agriculture,E&L,S
AP121988,5,8,12,,2012,A,P,$68 ,,Physics,Sci,S
AP135518,7,13,13,13,2005,A,P,$68 ,,Political Science,SS,H
AP811899,15,37,78,81,2008,A,P,$67 ,,Economics,SS,H
AP549584,27,51,48,54,2003,A,P,$62 ,,Medicine,M,M
AP283234,5,10,28,24,2011,A,P,$60 ,,Computer Science,M&C,S
AP668769,10,32,66,39,2011,A,P,$60 ,,Computer Science,M&C,S
AP802029,24,61,63,80,2010,A,P,$60 ,,Earth Sciences,E&L,S
AP1533650,53,117,153,135,2010,A,P,$60 ,,Ecology,E&L,S
AP758616,35,26,54,75,2010,A,P,$60 ,,Economics,SS,H
AP85737,26,44,79,85,2010,A,P,$60 ,,Engineering,E&T,S
AP33879,11,33,33,33,2002,A,P,$60 ,,Medicine,M,M
AP44456,,37,44,44,2011,A,P,$60 ,,Zoology,E&L,S
AP545820,12,21,54,37,2011,A,P,$58 ,,Computer science,M&C,S
AP174650,6,13,17,13,2003,A,P,$55 ,membership,Medicine,M,M
AP1809505,90,180,180,180,2000,A,P,$54 ,,Agriculture,E&L,S
AP448267,26,34,38,44,2009,A,P,$50 ,,Agriculture,E&L,S
AP346723,22,34,,,2013,A,P,$50 ,,Agriculture,E&L,S
AP458430,39,12,45,37,1998,A,P,$50 ,,Anthropology,SS,H
AP11567,11,5,9,8,2007,A,P,$50 ,,Biology,B,M
AP292616,25,26,29,26,2008,A,P,$50 ,,Biology,B,M
AP181878,12,18,12,,2012,A,P,$50 ,,Computer science,M&C,S
AP95650,1,7,9,8,2006,A,P,$50 ,,Ecology,E&L,S
AP538814,28,48,53,50,2001,A,P,$50 ,,Economics,SS,H
AP171855,,17,,,2013,A,P,$50 ,,Economics,SS,H
AP193047,7,19,13,,2012,A,P,$50 ,,Education,SS,H
AP167442,,16,11,8,2009,A,P,$50 ,,Engineering,E&T,S
AP83845,77,64,83,,2012,A,P,$50 ,,Engineering,E&T,S
AP251818,4,25,11,8,2009,A,P,$50 ,membership,History,H,H
AP383704,6,17,38,35,2009,A,P,$50 ,,Mathematics,M&C,S
AP391861,39,27,28,12,2011,A,P,$50 ,,Mathematics,M&C,S
AP1499452,59,149,51,75,2010,A,P,$50 ,,Medicine,M,M
AP187151,9,18,17,16,2010,A,P,$50 ,,Medicine,M,M
AP164907,9,16,7,16,2011,A,P,$50 ,,Medicine,M,M
AP2648884,264,239,15,,2012,A,P,$50 ,,Medicine,M,M
AP331432,9,32,33,,2012,A,P,$50 ,,Medicine,M,M
AP1847206,65,184,90,,2012,A,P,$50 ,,Science,Sci,S
AP199336,5,10,19,,2012,A,P,$50 ,,Science,Sci,S
AP203063,6,13,10,20,2010,A,P,$50 ,,Technology,E&T,S
AP911070,59,90,89,91,1992,A,P,$46 ,,Medicine,M,M
AP1366155,6,27,136,109,2003,A,P,$46 ,,Technology,E&T,S
AP156064,,15,15,,2012,A,P,$45 ,,Biology,B,M
AP234163,10,22,23,19,2008,A,P,$44 ,,Zoology,E&L,S
AP1117963,15,65,111,71,1965,A,P,$43 ,,Ecology,E&L,S
AP654896,25,43,40,65,2005,A,P,$43 ,,Ecology,E&L,S
AP359879,24,28,35,15,1967,A,P,$43 ,,Medicine,M,M
AP2062843,58,154,127,206,2007,A,P,$42 ,,Medicine,M,M
AP664085,45,66,58,10,2011,A,P,$40 ,,Economics,SS,H
AP762926,30,64,76,13,2011,A,P,$40 ,,Economics,SS,H
AP1313592,104,131,57,,2012,A,P,$40 ,,Education,SS,H
AP3609412,180,360,360,360,2001,A,P,$40 ,,Language & Literature,H,H
AP597735,40,59,,,2013,A,P,$40 ,,Medicine,M,M
AP2603473,150,240,260,120,2011,A,P,$40 ,,Sociology,SS,H
AP2107334,130,210,210,180,1994,A,P,$40 ,membership,Zoology,E&L,S
AP767984,27,76,47,44,2007,A,P,$40 ,,Zoology,E&L,S
AP562177,24,56,,,2013,A,P,$40 ,,Zoology,E&L,S
AP685967,32,61,68,53,2006,A,P,$38 ,,Agriculture,E&L,S
AP544488,15,54,30,33,2011,A,P,$35 ,,Biology,B,M
AP311348,5,15,25,31,2007,A,P,$35 ,,Computer science,M&C,S
AP673292,16,42,67,37,2009,A,P,$33 ,,Computer science,M&C,S
AP8006039,432,700,800,700,2011,A,P,$32 ,,Economics,SS,H
AP200373,51,200,160,60,2009,A,P,$31 ,,Economics,SS,H
AP714644,22,62,71,,2007,A,P,$31 ,,Medicine,M,M
AP1807171,41,135,180,140,2010,A,P,$30 ,,Biology,B,M
AP108237,,10,7,3,2011,A,P,$30 ,,Computer science,M&C,S
AP1006028,4,100,,,2013,A,P,$30 ,,Mathematics,M&C,S
AP415726,8,41,38,32,2005,A,P,$30 ,,Medicine,M,M
AP1659620,83,144,165,135,2004,A,P,$30 ,,Sociology,SS,H
AP238565,4,13,21,23,2010,A,P,$30 ,,Sociology,SS,H
AP731560,44,73,43,,2012,A,P,$30 ,,Sociology,SS,H
AP509816,509,211,,,2013,A,P,$30 ,,Sociology,SS,H
AP794737,45,79,75,64,1986,A,P,$29 ,,Medicine,M,M
AP351891,14,35,27,10,2009,A,P,$29 ,,Medicine,M,M
AP555654,12,29,28,55,2010,A,P,$27 ,,Medicine,M,M
AP178638,80,178,176,178,1999,A,P,$26 ,,Medicine,M,M
AP2356281,113,235,196,124,2007,A,P,$25 ,,Arts & Architecture,H,H
AP1559070,155,89,,,2013,A,P,$25 ,,Biology,B,M
AP557965,55,52,45,39,2010,A,P,$25 ,,Medicine,M,M
AP555466,,55,36,34,2005,A,P,$23 ,,Agriculture,E&L,S
AP205537,5,20,18,17,2003,A,P,$20 ,,Biology,B,M
AP2614759,83,261,252,201,2005,A,P,$20 ,,Biology,B,M
AP3324343,170,330,266,332,2009,A,P,$20 ,,Chemistry,Sci,S
AP24755,,18,24,14,2010,A,P,$20 ,,Medicine,M,M
AP246035,20,24,19,18,2001,A,P,$20 ,,Philosophy,H,H
AP82315,32,64,78,82,1969,A,P,$19 ,,Agriculture,E&L,S
AP821462,30,82,66,77,1986,A,P,$18 ,,Medicine,M,M
AP17932,11,17,12,12,2006,A,P,$15 ,,Political Science,SS,H
AP84785,27,57,67,84,2007,A,P,$12 ,,Medicine,M,M
AP508144,23,46,50,26,2010,A,P,$12 ,,Sociology,SS,H
AP156684,6,8,15,14,1985,A,P,$9 ,,Computer Science,M&C,S
AP263306,10,20,20,26,2010,A,P,$9 ,,Law,SS,H
AP116089,2,6,11,,2012,A,P,$8 ,,Medicine,M,M
AF359673,6,28,35,35,1881,A,F,$0 ,,Agriculture,E&L,S
AF577302,36,45,40,57,1928,A,F,$0 ,,Agriculture,E&L,S
AF673350,44,67,45,24,1955,A,F,$0 ,,Agriculture,E&L,S
AF203998,6,15,20,7,1960,A,F,$0 ,,Agriculture,E&L,S
AF401160,23,40,38,33,1970,A,F,$0 ,,Agriculture,E&L,S
AF193757,11,18,17,19,1971,A,F,$0 ,,Agriculture,E&L,S
